,Code Postal,Ville,Pièces,Chambres,Superficie,Loyer
13194,93340,Le Raincy,3,2,72,915
13195,93340,Le Raincy,1,,"33,35",850
13196,93340,Le Raincy,3,1,"54,85",915
13197,93340,Le Raincy,2,1,"45,8",836
13198,93340,Le Raincy,2,1,45,1010
13199,93340,Le Raincy,3,2,"75,46",1296
13200,93340,Le Raincy,2,1,44,877
13201,93340,Le Raincy,3,1,56,895
13202,93340,Le Raincy,2,1,45,925
13203,93340,Le Raincy,4,3,78,1470
13204,93340,Le Raincy,4,3,95,1700
13205,93340,Le Raincy,2,1,38,880
13206,93340,Le Raincy,2,1,38,797
13207,93340,Le Raincy,2,1,50,957
13208,93340,Le Raincy,3,2,53,850
13209,93340,Le Raincy,2,1,56,1150
13210,93340,Le Raincy,3,2,59,1300
13211,93340,Le Raincy,3,2,"43,29",950
13212,93340,Le Raincy,1,,"33,44",650
13213,93340,Le Raincy,1,,"26,59",620
13214,93340,Le Raincy,4,3,97,1700
13215,93340,Le Raincy,3,2,51,950
13216,93340,Le Raincy,3,2,96,1344
13217,93340,Le Raincy,2,1,"24,9",710
13218,93340,Le Raincy,3,2,60,1100
13219,93340,Le Raincy,2,1,43,1010
13220,93340,Le Raincy,1,,28,850
13221,93340,Le Raincy,2,1,37,875
13222,93340,Le Raincy,1,,24,830
13223,93340,Le Raincy,2,1,47,795
13224,93340,Le Raincy,1,,29,610
13225,93340,Le Raincy,1,,23,576
13226,93350,Le Bourget,2,1,50,863
13227,93350,Le Bourget,1,,"24,53",613
13228,93350,Le Bourget,1,,10,590
13229,93350,Le Bourget,1,,83,551
13230,93350,Le Bourget,3,2,71,1200
13231,93350,Le Bourget,4,2,"70,16",1338
13232,93350,Le Bourget,5,4,74,600
13233,93350,Le Bourget,6,4,113,2100
13234,93350,Le Bourget,1,,27,690
13235,93350,Le Bourget,3,1,64,917
13236,93350,Le Bourget,2,1,40,890
13237,93350,Le Bourget,1,,33,670
13238,93350,Le Bourget,2,1,"28,3",780
13239,93350,Le Bourget,2,1,48,900
13240,93350,Le Bourget,2,1,"17,11",650
13241,93350,Le Bourget,1,,12,600
13242,93350,Le Bourget,1,,18,725
13243,93350,Le Bourget,1,,19,690
13244,93350,Le Bourget,2,1,45,950
13245,93350,Le Bourget,1,,34,800
13246,93350,Le Bourget,1,,14,600
13247,93350,Le Bourget,1,,16,650
13248,93350,Le Bourget,1,,10,590
13249,93350,Le Bourget,3,2,"46,2",736
13250,93350,Le Bourget,2,1,34,601
13251,93350,Le Bourget,4,3,65,1450
13252,93350,Le Bourget,1,,16,460
13253,93350,Le Bourget,2,1,40,719
13254,93350,Le Bourget,1,,27,770
13255,93350,Le Bourget,2,1,38,870
13256,93350,Le Bourget,1,,26,670
13257,93350,Le Bourget,4,3,60,580
13258,93350,Le Bourget,1,,11,660
13259,93360,Neuilly-Plaisance,4,,3,650
13260,93360,Neuilly-Plaisance,2,1,"38,4",795
13261,93360,Neuilly-Plaisance,3,2,65,1075
13262,93360,Neuilly-Plaisance,1,,28,710
13263,93360,Neuilly-Plaisance,3,2,"63,17",1043
13264,93360,Neuilly-Plaisance,3,2,"60,9",1084
13265,93360,Neuilly-Plaisance,3,2,66,1130
13266,93360,Neuilly-Plaisance,4,3,"83,95",1180
13267,93360,Neuilly-Plaisance,2,1,28,640
13268,93360,Neuilly-Plaisance,3,2,"54,65",879
13269,93360,Neuilly-Plaisance,1,,"28,5",710
13270,93360,Neuilly-Plaisance,2,1,"27,74",750
13271,93360,Neuilly-Plaisance,1,,22,580
13272,93360,Neuilly-Plaisance,1,,22,580
13273,93360,Neuilly-Plaisance,1,,31,690
13274,93360,Neuilly-Plaisance,2,1,"47,11",853
13275,93360,Neuilly-Plaisance,1,,31,675
13276,93360,Neuilly-Plaisance,2,1,41,1738
13277,93360,Neuilly-Plaisance,1,,"31,4",694
13278,93360,Neuilly-Plaisance,2,1,41,900
13279,93360,Neuilly-Plaisance,2,1,"51,7",859
13280,93360,Neuilly-Plaisance,2,1,"32,12",712
13281,93360,Neuilly-Plaisance,4,1,80,550
13282,93360,Neuilly-Plaisance,2,1,"41,02",869
13283,93370,Montfermeil,2,1,"35,04",730
13284,93370,Montfermeil,2,1,"42,35",820
13285,93370,Montfermeil,1,,25,780
13286,93370,Montfermeil,2,1,20,650
13287,93370,Montfermeil,1,,15,350
13288,93370,Montfermeil,3,2,"45,98",862
13289,93370,Montfermeil,2,1,43,650
13290,93370,Montfermeil,2,1,42,780
13291,93370,Montfermeil,4,,270,2347
13292,93380,Pierrefitte-sur-Seine,5,4,81,618
13293,93380,Pierrefitte-sur-Seine,1,,"10,2",550
13294,93380,Pierrefitte-sur-Seine,2,1,"31,08",710
13295,93380,Pierrefitte-sur-Seine,4,3,77,450
13296,93380,Pierrefitte-sur-Seine,4,3,84,1450
13297,93380,Pierrefitte-sur-Seine,4,3,"78,2",1175
13298,93380,Pierrefitte-sur-Seine,4,3,72,1180
13299,93380,Pierrefitte-sur-Seine,2,1,45,844
13300,93380,Pierrefitte-sur-Seine,1,,18,580
13301,93380,Pierrefitte-sur-Seine,3,2,"55,45",830
13302,93380,Pierrefitte-sur-Seine,5,4,"105,49",525
13303,93380,Pierrefitte-sur-Seine,2,1,32,726
13304,93380,Pierrefitte-sur-Seine,3,2,56,955
13305,93380,Pierrefitte-sur-Seine,2,1,"47,3",707
13306,93380,Pierrefitte-sur-Seine,1,,10,600
13307,93380,Pierrefitte-sur-Seine,4,3,68,1100
13308,93380,Pierrefitte-sur-Seine,3,2,70,450
13309,93380,Pierrefitte-sur-Seine,2,1,"47,92",890
13310,93380,Pierrefitte-sur-Seine,2,1,30,730
13311,93390,Clichy-sous-Bois,3,2,"79,84",1100
13312,93390,Clichy-sous-Bois,2,1,43,729
13313,93390,Clichy-sous-Bois,3,2,"42,3",865
13314,93390,Clichy-sous-Bois,5,3,85,1200
13315,93390,Clichy-sous-Bois,3,2,56,1040
13316,93400,Saint-Ouen,2,1,47,995
13317,93400,Saint-Ouen,2,1,"47,87",915
13318,93400,Saint-Ouen,2,1,"39,73",873
13319,93400,Saint-Ouen,3,2,"70,37",1207
13320,93400,Saint-Ouen,2,1,"30,46",850
13321,93400,Saint-Ouen,1,,"21,84",800
13322,93400,Saint-Ouen,1,,"18,62",750
13323,93400,Saint-Ouen,5,4,"104,9",2600
13324,93400,Saint-Ouen,3,2,"52,36",1080
13325,93400,Saint-Ouen,1,,"20,37",800
13326,93400,Saint-Ouen,2,1,"35,13",850
13327,93400,Saint-Ouen,2,1,35,900
13328,93400,Saint-Ouen,2,1,30,1000
13329,93400,Saint-Ouen,3,2,"66,6",1253
13330,93400,Saint-Ouen,2,1,30,747
13331,93400,Saint-Ouen,3,2,71,1392
13332,93400,Saint-Ouen,3,2,"56,7",1380
13333,93400,Saint-Ouen,1,,27,699
13334,93400,Saint-Ouen,2,1,34,830
13335,93400,Saint-Ouen,2,1,44,1200
13336,93400,Saint-Ouen,1,,"30,79",720
13337,93400,Saint-Ouen,4,3,84,1755
13338,93400,Saint-Ouen,2,1,"33,92",890
13339,93400,Saint-Ouen,4,3,84,2300
13340,93400,Saint-Ouen,2,1,"35,48",865
13341,93400,Saint-Ouen,4,3,84,2300
13342,93400,Saint-Ouen,2,1,"43,79",870
13343,93400,Saint-Ouen,2,1,"43,13",895
13344,93400,Saint-Ouen,3,1,"64,05",1300
13345,93400,Saint-Ouen,2,1,"46,5",950
13346,93400,Saint-Ouen,2,1,"43,04",1180
13347,93400,Saint-Ouen,3,1,"59,86",1170
13348,93400,Saint-Ouen,3,2,"60,84",1206
13349,93400,Saint-Ouen,2,1,"27,19",700
13350,93400,Saint-Ouen,3,2,"52,86",1020
13351,93400,Saint-Ouen,3,2,69,1350
13352,93400,Saint-Ouen,2,1,"46,5",950
13353,93400,Saint-Ouen,2,1,"31,02",799
13354,93400,Saint-Ouen,2,1,42,1000
13355,93400,Saint-Ouen,2,1,32,1250
13356,93400,Saint-Ouen,2,1,42,1040
13357,93400,Saint-Ouen,2,1,"19,62",1010
13358,93400,Saint-Ouen,3,2,"53,8",991
13359,93400,Saint-Ouen,4,3,"88,15",1950
13360,93400,Saint-Ouen,4,3,91,2100
13361,93400,Saint-Ouen,4,3,67,1578
13362,93400,Saint-Ouen,1,,"27,42",600
13363,93400,Saint-Ouen,3,2,"120,43",2960
13364,93400,Saint-Ouen,2,1,"26,02",760
13365,93400,Saint-Ouen,3,2,"61,46",1211
13366,93400,Saint-Ouen,2,,"37,31",885
13367,93400,Saint-Ouen,2,1,"35,24",800
13368,93400,Saint-Ouen,3,2,55,1118
13369,93400,Saint-Ouen,3,2,62,1270
13370,93400,Saint-Ouen,1,,"12,5",650
13371,93400,Saint-Ouen,3,1,"48,21",900
13372,93400,Saint-Ouen,3,2,"63,41",1199
13373,93400,Saint-Ouen,2,1,"28,15",900
13374,93400,Saint-Ouen,3,2,"65,73",1277
13375,93400,Saint-Ouen,1,,"22,31",653
13376,93400,Saint-Ouen,2,1,"27,92",683
13377,93400,Saint-Ouen,4,3,73,1191
13378,93400,Saint-Ouen,4,3,45,1650
13379,93400,Saint-Ouen,1,,"16,04",550
13380,93400,Saint-Ouen,2,1,"48,3",965
13381,93400,Saint-Ouen,1,,24,690
13382,93400,Saint-Ouen,2,1,45,950
13383,93400,Saint-Ouen,1,,"20,7",660
13384,93400,Saint-Ouen,2,1,"26,19",750
13385,93400,Saint-Ouen,1,,"26,33",750
13386,93400,Saint-Ouen,3,2,"66,41",1600
13387,93400,Saint-Ouen,3,2,"58,2",1750
13388,93400,Saint-Ouen,2,1,"28,02",890
13389,93400,Saint-Ouen,3,2,"64,04",1400
13390,93400,Saint-Ouen,1,,16,535
13391,93400,Saint-Ouen,2,1,27,580
13392,93400,Saint-Ouen,2,1,32,990
13393,93400,Saint-Ouen,3,2,"47,85",950
13394,93400,Saint-Ouen,2,,1,792
13395,93400,Saint-Ouen,3,2,62,1750
13396,93400,Saint-Ouen,2,1,30,825
13397,93400,Saint-Ouen,3,2,65,1700
13398,93400,Saint-Ouen,3,2,69,800
13399,93400,Saint-Ouen,1,,14,620
13400,93400,Saint-Ouen,3,2,69,1249
13401,93400,Saint-Ouen,1,,"19,44",654
13402,93400,Saint-Ouen,2,1,"24,05",510
13403,93400,Saint-Ouen,3,2,52,1290
13404,93400,Saint-Ouen,2,1,30,850
13405,93400,Saint-Ouen,1,,22,610
13406,93400,Saint-Ouen,2,1,"30,35",806
13407,93400,Saint-Ouen,2,1,42,906
13408,93400,Saint-Ouen,1,,26,420
13409,93400,Saint-Ouen,2,1,34,1150
13410,93400,Saint-Ouen,1,,15,700
13411,93400,Saint-Ouen,1,,24,790
13412,93410,Vaujours,2,1,"44,52",846
13413,93410,Vaujours,2,1,65,930
13414,93410,Vaujours,3,2,"52,06",871
13415,93410,Vaujours,2,1,43,900
13416,93410,Vaujours,3,2,"58,41",1058
13417,93410,Vaujours,2,1,47,775
13418,93410,Vaujours,1,,"23,74",538
13419,93410,Vaujours,5,3,104,1085
13420,93410,Vaujours,2,1,"46,15",750
13421,93410,Vaujours,3,2,66,1060
13422,93410,Vaujours,3,2,44,960
13423,93420,Villepinte,2,1,35,770
13424,93420,Villepinte,3,2,"50,27",900
13425,93420,Villepinte,3,2,"64,91",1044
13426,93420,Villepinte,2,1,"38,5",741
13427,93420,Villepinte,3,2,"58,82",930
13428,93420,Villepinte,3,2,"54,08",929
13429,93420,Villepinte,2,1,"44,16",760
13430,93420,Villepinte,1,,25,690
13431,93420,Villepinte,1,,25,660
13432,93420,Villepinte,1,,30,800
13433,93420,Villepinte,2,1,35,800
13434,93420,Villepinte,1,,31,660
13435,93420,Villepinte,3,2,"56,25",850
13436,93420,Villepinte,2,1,49,870
13437,93430,Villetaneuse,1,,"10,06",570
13438,93430,Villetaneuse,1,,"11,24",660
13439,93430,Villetaneuse,3,2,58,646
13440,93430,Villetaneuse,2,1,42,552
13441,93430,Villetaneuse,1,,10,400
13442,93430,Villetaneuse,4,3,"114,88",1265
13443,93430,Villetaneuse,4,3,"111,17",1239
13444,93430,Villetaneuse,1,,10,500
13445,93430,Villetaneuse,1,,15,500
13446,93430,Villetaneuse,1,,15,500
13447,93430,Villetaneuse,1,,14,500
13448,93430,Villetaneuse,3,2,"64,66",881
13449,93430,Villetaneuse,4,3,84,1270
13450,93440,Dugny,3,2,"63,09",885
13451,93440,Dugny,3,2,68,1005
13452,93440,Dugny,2,1,"44,6",900
13453,93450,L'Île-Saint-Denis,2,1,138,2450
13454,93450,L'Île-Saint-Denis,2,1,"38,2",860
13455,93450,L'Île-Saint-Denis,2,1,47,960
13456,93450,L'Île-Saint-Denis,1,,42,760
13457,93460,Gournay-sur-Marne,2,1,"40,02",729
13458,93460,Gournay-sur-Marne,3,2,77,1200
13459,93460,Gournay-sur-Marne,1,,30,650
13460,93460,Gournay-sur-Marne,3,2,"68,08",1180
13461,93460,Gournay-sur-Marne,1,,"23,05",577
13462,93460,Gournay-sur-Marne,2,1,"42,66",800
13463,93460,Gournay-sur-Marne,2,1,43,860
13464,93460,Gournay-sur-Marne,1,,"23,6",535
13465,93460,Gournay-sur-Marne,2,1,"27,27",656
13466,93460,Gournay-sur-Marne,2,1,"43,5",786
13467,93460,Gournay-sur-Marne,2,1,"43,5",786
13468,93460,Gournay-sur-Marne,2,1,"43,5",786
13469,93460,Gournay-sur-Marne,2,1,"35,25",750
13470,93460,Gournay-sur-Marne,1,,22,590
13471,93460,Gournay-sur-Marne,3,2,62,955
13472,93470,Coubron,2,1,"41,3",842
13473,93470,Coubron,4,3,65,1195
13474,93470,Coubron,3,2,44,995
13475,93470,Coubron,2,1,"43,2",768
13476,93470,Coubron,1,,"31,86",580
13477,93470,Coubron,2,1,43,730
13478,93470,Coubron,1,,"31,78",657
13479,93500,Pantin,3,2,"74,06",1590
13480,93500,Pantin,2,1,"50,64",1000
13481,93500,Pantin,3,2,"60,45",1185
13482,93500,Pantin,1,,26,795
13483,93500,Pantin,3,2,70,1945
13484,93500,Pantin,1,,25,560
13485,93500,Pantin,1,,43,940
13486,93500,Pantin,2,1,28,800
13487,93500,Pantin,2,1,"43,05",1084
13488,93500,Pantin,1,,33,1000
13489,93500,Pantin,2,1,"32,62",670
13490,93500,Pantin,2,1,"32,67",925
13491,93500,Pantin,4,3,77,1850
13492,93500,Pantin,3,2,"76,05",1521
13493,93500,Pantin,2,1,"25,24",640
13494,93500,Pantin,4,3,67,864
13495,93500,Pantin,2,1,"44,3",1100
13496,93500,Pantin,3,2,"67,2",1780
13497,93500,Pantin,2,1,35,1000
13498,93500,Pantin,1,,29,714
13499,93500,Pantin,2,1,"52,4",1228
13500,93500,Pantin,3,2,60,841
13501,93500,Pantin,2,1,"31,05",903
13502,93500,Pantin,2,1,36,990
13503,93500,Pantin,3,1,"66,77",1290
13504,93500,Pantin,2,1,36,990
13505,93500,Pantin,3,2,59,868
13506,93500,Pantin,3,2,"67,2",1780
13507,93500,Pantin,2,1,"24,38",750
13508,93500,Pantin,1,,"22,58",583
13509,93500,Pantin,1,,15,550
13510,93500,Pantin,3,2,"37,59",900
13511,93500,Pantin,5,3,92,1050
13512,93500,Pantin,2,1,"41,7",1100
13513,93500,Pantin,4,3,67,829
13514,93500,Pantin,1,,19,570
13515,93500,Pantin,1,,15,600
13516,93500,Pantin,2,1,45,1200
13517,93500,Pantin,1,,"24,88",690
13518,93500,Pantin,1,,17,665
13519,93500,Pantin,1,,28,695
13520,93500,Pantin,1,,23,800
13521,93500,Pantin,2,1,33,900
13522,93500,Pantin,3,2,61,835
13523,93500,Pantin,4,,3,1531
13524,93500,Pantin,3,1,50,990
13525,93500,Pantin,2,1,"34,34",772
13526,93500,Pantin,2,1,33,823
13527,93500,Pantin,2,1,31,875
13528,93500,Pantin,2,1,40,1000
13529,93500,Pantin,4,3,100,2025
13530,93500,Pantin,1,,34,890
13531,93500,Pantin,4,3,65,1500
13532,93500,Pantin,2,1,45,1000
13533,93500,Pantin,3,2,"55,91",1224
13534,93500,Pantin,3,2,"77,8",1500
13535,93500,Pantin,2,1,39,865
13536,93500,Pantin,1,,25,850
13537,93500,Pantin,2,1,33,850
13538,93500,Pantin,1,,25,850
13539,93500,Pantin,2,1,"30,52",870
13540,93500,Pantin,3,2,54,1000
13541,93500,Pantin,2,1,39,950
13542,93500,Pantin,1,,18,621
13543,93600,Aulnay-sous-Bois,2,1,49,870
13544,93600,Aulnay-sous-Bois,4,3,70,929
13545,93600,Aulnay-sous-Bois,3,2,58,767
13546,93600,Aulnay-sous-Bois,1,,"32,18",850
13547,93600,Aulnay-sous-Bois,2,1,"23,37",630
13548,93600,Aulnay-sous-Bois,3,2,60,999
13549,93600,Aulnay-sous-Bois,2,1,23,580
13550,93600,Aulnay-sous-Bois,4,3,70,929
13551,93600,Aulnay-sous-Bois,1,,18,550
13552,93600,Aulnay-sous-Bois,4,3,70,929
13553,93600,Aulnay-sous-Bois,2,1,34,855
13554,93600,Aulnay-sous-Bois,2,1,23,580
13555,93600,Aulnay-sous-Bois,4,3,70,929
13556,93600,Aulnay-sous-Bois,2,1,"30,61",700
13557,93600,Aulnay-sous-Bois,2,1,29,850
13558,93600,Aulnay-sous-Bois,3,2,"39,64",780
13559,93600,Aulnay-sous-Bois,2,1,49,870
13560,93600,Aulnay-sous-Bois,2,1,45,850
13561,93600,Aulnay-sous-Bois,1,,"33,16",800
13562,93600,Aulnay-sous-Bois,1,,"21,2",600
13563,93600,Aulnay-sous-Bois,3,2,51,1010
13564,93600,Aulnay-sous-Bois,3,2,51,950
13565,93600,Aulnay-sous-Bois,3,2,58,767
13566,93600,Aulnay-sous-Bois,3,2,"57,1",870
13567,93600,Aulnay-sous-Bois,4,3,"93,79",1415
13568,93600,Aulnay-sous-Bois,2,1,33,620
13569,93600,Aulnay-sous-Bois,3,2,60,1040
13570,93600,Aulnay-sous-Bois,3,2,51,1050
13571,93600,Aulnay-sous-Bois,3,2,70,1000
13572,93600,Aulnay-sous-Bois,3,2,"55,74",920
13573,93600,Aulnay-sous-Bois,3,2,68,864
13574,93600,Aulnay-sous-Bois,4,3,70,930
13575,93600,Aulnay-sous-Bois,2,1,"37,43",730
13576,93600,Aulnay-sous-Bois,2,1,30,700
13577,93600,Aulnay-sous-Bois,2,1,32,750
13578,93600,Aulnay-sous-Bois,2,1,48,900
13579,93600,Aulnay-sous-Bois,1,,21,650
13580,93600,Aulnay-sous-Bois,2,1,"37,79",660
13581,93600,Aulnay-sous-Bois,3,2,"59,16",949
13582,93600,Aulnay-sous-Bois,3,2,58,769
13583,93600,Aulnay-sous-Bois,3,2,58,769
13584,93600,Aulnay-sous-Bois,4,3,70,930
13585,93600,Aulnay-sous-Bois,1,,22,650
13586,93600,Aulnay-sous-Bois,1,,32,804
13587,93600,Aulnay-sous-Bois,1,,25,700
13588,93600,Aulnay-sous-Bois,1,,"29,19",700
13589,93600,Aulnay-sous-Bois,2,1,"30,88",720
13590,93600,Aulnay-sous-Bois,2,1,44,830
13591,93600,Aulnay-sous-Bois,2,1,38,900
13592,93600,Aulnay-sous-Bois,2,1,"31,64",900
13593,93600,Aulnay-sous-Bois,3,2,55,880
13594,93600,Aulnay-sous-Bois,2,1,48,750
13595,93600,Aulnay-sous-Bois,2,1,45,850
13596,93700,Drancy,3,2,"60,9",1001
13597,93700,Drancy,3,2,60,1100
13598,93700,Drancy,2,1,28,772
13599,93700,Drancy,1,,21,535
13600,93700,Drancy,2,1,51,950
13601,93700,Drancy,5,3,80,1104
13602,93700,Drancy,1,,30,750
13603,93700,Drancy,2,1,"31,88",720
13604,93700,Drancy,3,2,55,990
13605,93700,Drancy,3,2,85,1100
13606,93700,Drancy,2,1,"46,55",920
13607,93700,Drancy,3,2,59,1150
13608,93700,Drancy,2,1,"33,86",719
13609,93700,Drancy,1,,"28,08",760
13610,93700,Drancy,1,,20,670
13611,93700,Drancy,1,,22,500
13612,93700,Drancy,3,2,65,1200
13613,93700,Drancy,1,1,28,620
13614,93700,Drancy,3,2,61,1060
13615,93700,Drancy,2,1,30,790
13616,93700,Drancy,2,1,"47,45",800
13617,93700,Drancy,3,3,"59,17",1200
13618,93700,Drancy,3,2,"57,34",930
13619,93700,Drancy,3,2,"67,9",977
13620,93700,Drancy,1,,"27,78",602
13621,93700,Drancy,2,1,30,780
13622,93700,Drancy,1,,21,610
13623,93700,Drancy,3,2,60,996
13624,93700,Drancy,3,2,"50,07",923
13625,93700,Drancy,3,2,"57,1",908
13626,93700,Drancy,3,2,60,1000
13627,93700,Drancy,2,1,"48,17",900
13628,93700,Drancy,1,,23,670
13629,93700,Drancy,2,1,39,990
13630,93700,Drancy,3,2,63,1100
13631,93700,Drancy,1,,22,750
13632,93700,Drancy,3,2,63,1100
13633,93700,Drancy,2,1,41,775
13634,93700,Drancy,1,,31,670
13635,93700,Drancy,1,,15,690
13636,93700,Drancy,3,2,57,790
13637,93700,Drancy,3,2,63,1100
13638,93700,Drancy,2,1,35,779
13639,93800,Epinay-sur-Seine,3,1,42,945
13640,93800,Epinay-sur-Seine,3,2,"62,04",1004
13641,93800,Epinay-sur-Seine,1,,"31,61",750
13642,93800,Epinay-sur-Seine,3,2,62,1190
13643,93800,Epinay-sur-Seine,4,3,"71,23",1250
13644,93800,Epinay-sur-Seine,3,2,"59,48",990
13645,93800,Epinay-sur-Seine,3,2,"74,83",995
13646,93800,Epinay-sur-Seine,2,1,"47,09",895
13647,93800,Epinay-sur-Seine,2,1,"30,54",750
13648,93800,Epinay-sur-Seine,1,,"30,63",658
13649,93800,Epinay-sur-Seine,3,2,63,1200
13650,93800,Epinay-sur-Seine,2,1,44,950
13651,93800,Epinay-sur-Seine,3,2,"55,54",804
13652,93800,Epinay-sur-Seine,3,2,"66,58",1065
13653,93800,Epinay-sur-Seine,1,,"29,75",700
13654,93800,Epinay-sur-Seine,3,2,67,1200
13655,93800,Epinay-sur-Seine,1,,"26,73",561
13656,93800,Epinay-sur-Seine,3,2,"59,04",884
13657,93800,Epinay-sur-Seine,2,1,28,880
13658,93800,Epinay-sur-Seine,4,1,71,550
13659,93800,Epinay-sur-Seine,4,3,75,560
13660,93800,Epinay-sur-Seine,3,2,60,950
13661,93800,Epinay-sur-Seine,1,,25,710
13662,93800,Epinay-sur-Seine,3,2,50,990
13663,94000,Créteil,2,1,"44,5",952
13664,94000,Créteil,2,1,"54,975",982
13665,94000,Créteil,5,4,85,630
13666,94000,Créteil,1,,"37,51",704
13667,94000,Créteil,1,,"38,23",704
13668,94000,Créteil,1,,11,540
13669,94000,Créteil,2,1,"45,06",920
13670,94000,Créteil,3,2,60,1280
13671,94000,Créteil,4,3,75,768
13672,94000,Créteil,4,3,67,1290
13673,94000,Créteil,4,3,85,1390
13674,94000,Créteil,4,3,87,1182
13675,94000,Créteil,2,1,"43,85",890
13676,94000,Créteil,4,3,68,1125
13677,94000,Créteil,5,4,101,2270
13678,94000,Créteil,1,,"23,66",615
13679,94000,Créteil,2,1,"37,19",762
13680,94000,Créteil,1,,"27,54",761
13681,94000,Créteil,1,,20,600
13682,94000,Créteil,3,2,67,1124
13683,94000,Créteil,2,1,46,907
13684,94000,Créteil,4,3,"63,09",1400
13685,94000,Créteil,1,,27,674
13686,94000,Créteil,3,2,59,1150
13687,94000,Créteil,2,1,"49,8",942
13688,94000,Créteil,2,1,"32,17",803
13689,94000,Créteil,3,2,"52,41",960
13690,94000,Créteil,2,1,"50,02",1040
13691,94000,Créteil,3,2,"65,45",1050
13692,94000,Créteil,1,,"18,05",619
13693,94000,Créteil,1,,15,610
13694,94000,Créteil,3,2,65,1200
13695,94000,Créteil,3,2,"72,34",1150
13696,94000,Créteil,3,2,"67,72",1144
13697,94000,Créteil,1,,"28,65",685
13698,94000,Créteil,2,1,60,919
13699,94000,Créteil,1,,"28,48",730
13700,94000,Créteil,2,1,52,940
13701,94000,Créteil,2,1,"43,61",980
13702,94000,Créteil,3,2,75,1017
13703,94000,Créteil,4,2,70,1100
13704,94000,Créteil,2,1,23,730
13705,94000,Créteil,4,2,61,1051
13706,94000,Créteil,4,3,"72,84",1193
13707,94000,Créteil,3,2,"60,29",1095
13708,94000,Créteil,1,,"29,06",700
13709,94000,Créteil,3,2,"59,22",1110
13710,94000,Créteil,1,,"15,9",495
13711,94000,Créteil,1,,"23,55",726
13712,94000,Créteil,3,2,"60,9",1052
13713,94000,Créteil,2,1,54,900
13714,94000,Créteil,2,1,"49,71",920
13715,94000,Créteil,2,1,45,1050
13716,94000,Créteil,3,2,49,1200
13717,94000,Créteil,3,2,"62,88",1095
13718,94000,Créteil,2,1,38,754
13719,94000,Créteil,1,,22,636
13720,94000,Créteil,1,,"15,49",625
13721,94000,Créteil,1,,34,701
13722,94000,Créteil,3,2,58,1280
13723,94000,Créteil,1,,25,850
13724,94000,Créteil,3,2,72,1120
13725,94000,Créteil,2,1,45,895
13726,94000,Créteil,2,1,44,980
13727,94000,Créteil,2,1,30,690
13728,94000,Créteil,2,1,15,650
13729,94000,Créteil,3,2,"50,53",1200
13730,94000,Créteil,3,2,"59,99",1020
13731,94000,Créteil,2,1,55,1090
13732,94000,Créteil,2,1,52,840
13733,94000,Créteil,1,,15,560
13734,94000,Créteil,4,2,63,906
13735,94000,Créteil,1,,10,500
13736,94000,Créteil,3,1,63,1110
13737,94000,Créteil,1,,"12,77",580
13738,94000,Créteil,1,,34,880
13739,94000,Créteil,4,3,70,1200
13740,94000,Créteil,2,1,60,1052
13741,94000,Créteil,1,,"32,96",630
13742,94000,Créteil,1,,25,750
13743,94000,Créteil,1,,18,680
13744,94000,Créteil,1,,16,500
13745,94000,Créteil,1,,39,679
13746,94000,Créteil,3,2,68,1038
13747,94000,Créteil,3,2,62,1191
13748,94000,Créteil,2,1,52,850
13749,94000,Créteil,1,,12,375
13750,94100,Saint-Maur-des-Fossés,1,,37,880
13751,94100,Saint-Maur-des-Fossés,5,4,102,1869
13752,94100,Saint-Maur-des-Fossés,1,,"37,5",990
13753,94100,Saint-Maur-des-Fossés,2,1,30,850
13754,94100,Saint-Maur-des-Fossés,3,2,58,1250
13755,94100,Saint-Maur-des-Fossés,2,1,47,1150
13756,94100,Saint-Maur-des-Fossés,2,1,"45,1",1100
13757,94100,Saint-Maur-des-Fossés,3,2,"62,9",1365
13758,94100,Saint-Maur-des-Fossés,2,1,"39,8",1030
13759,94100,Saint-Maur-des-Fossés,3,2,65,1430
13760,94100,Saint-Maur-des-Fossés,2,1,"33,58",1060
13761,94100,Saint-Maur-des-Fossés,3,2,"68,7",1446
13762,94100,Saint-Maur-des-Fossés,2,1,26,690
13763,94100,Saint-Maur-des-Fossés,2,1,"51,07",966
13764,94100,Saint-Maur-des-Fossés,1,,"29,48",750
13765,94100,Saint-Maur-des-Fossés,3,2,59,1167
13766,94100,Saint-Maur-des-Fossés,1,,"25,46",680
13767,94100,Saint-Maur-des-Fossés,3,2,"51,58",963
13768,94100,Saint-Maur-des-Fossés,1,,"28,41",750
13769,94100,Saint-Maur-des-Fossés,2,1,"58,48",1060
13770,94100,Saint-Maur-des-Fossés,1,,24,695
13771,94100,Saint-Maur-des-Fossés,2,1,"55,91",941
13772,94100,Saint-Maur-des-Fossés,2,1,"36,45",755
13773,94100,Saint-Maur-des-Fossés,1,,"21,8",780
13774,94100,Saint-Maur-des-Fossés,1,,"27,63",699
13775,94100,Saint-Maur-des-Fossés,2,1,"58,48",1060
13776,94100,Saint-Maur-des-Fossés,1,,13,520
13777,94100,Saint-Maur-des-Fossés,2,1,"66,49",1128
13778,94100,Saint-Maur-des-Fossés,2,1,"48,06",950
13779,94100,Saint-Maur-des-Fossés,2,1,"22,7",740
13780,94100,Saint-Maur-des-Fossés,1,,27,800
13781,94100,Saint-Maur-des-Fossés,1,,21,690
